"","gene","B cells","ILC","Megakaryocytes/platelets","Monocytes","T cells"
"6501","NCKIPSD",0,0,0,1.22949964902906,0.0312594779646837
"6502","NCL",3.80717200076291,0.24292789247988,0,0.0892570609838933,0.00204834311536469
"6503","NCLN",1.07463820948358,1.82278767195448,0,2.88041219222434,0.36491543258285
"6504","NCOA1",0,0.530502588536831,0,0.236237757742147,1.96875312206349e-06
"6505","NCOA2",2.11576453188276,0.00402337320586707,0,1.15689091473473e-05,0.000256776993432968
"6506","NCOA3",1.45838612146912,0.397800259054578,0,0.937561084389067,0.0577687806158393
"6507","NCOA4",0.0396081661200965,0.116324497022508,0.0410128308373436,1.79722446236868,0.155622823735201
"6508","NCOA5",0,0,0,6.92073522797621,0.879213443193767
"6509","NCOA6",0,0.408131547157834,0,0.871865641151718,0.0843999917072618
"6510","NCOA7",0.0267246632033337,0.729107368199458,0,6.35165236548922,0.669803251653489
"6511","NCOR1",0.906227368077914,0.252687838499618,0.861918201573807,0.00178654605120433,0.384272427602966
"6512","NCOR2",0,0.179563894359941,0,0.216972775254444,0.393107831234796
"6513","NCR1",0,0.73522074582172,0,0,0.50427216217869
"6514","NCR3",0.438766894106996,0.196725595451715,0,0,0.100413023451686
"6515","NCSTN",0.253520921830408,0.131918813155799,0,5.82958976484993,0.221905774591298
"6516","NDC1",0,0,0,0.0724064129710523,0.0110632481935762
"6517","NDC80",0,0,0,0,0.136541092001205
"6518","NDE1",1.35736948709827,1.35059508696826,0,0.386522581141188,2.13969200907623
"6519","NDEL1",0.514859429841957,0.0228912534217245,0,0.0366209015304928,0.804428146751965
"6520","NDFIP1",0.491792648742504,0.0655994374701417,0.403574414693718,0.629560812748748,0.428401817892937
"6521","NDFIP2",0,0,0,0,12.9971707126749
"6522","NDOR1",0,0,0,1.11600432430565,0.0331322182408277
"6523","NDRG1",0,0.270100575510181,0,2.81277430921047,5.16711886323801
"6524","NDRG2",0,0,0,0,2.90747826812841
"6525","NDRG3",0,0.454182469979811,0,1.69260852152413,0.0233551396052155
"6526","NDST1",0,0,0,0.0341187340559571,0
"6527","NDST2",0,0,0,0.549279217241952,2.06233703072165
"6528","NDUFA1",0.537938761539288,1.17337971580328,0.810335788352244,1.28078789315523,1.12138335002394
"6529","NDUFA10",0.239513145516613,0.0773201211463821,0,0.747655928186557,0.383384595247061
"6530","NDUFA11",0.00918010403843878,0.0019929279402692,2.73227102097247,0.0305399112334098,0.196365512181771
"6531","NDUFA12",0.584374453309979,0.0136489168463927,0,1.05180498940825,0.389044870951968
"6532","NDUFA13",0.092344026550884,0.0912185404175356,0.528718369383059,0.122458550935313,0.09465100004273
"6533","NDUFA2",0.561458779902321,1.50317261621934,2.14353883041872,0.0482515775004185,0.951038895437454
"6534","NDUFA3",7.25806568039731,2.55636161821194,1.31151557961422,1.70897012812094,3.99345801700103
"6535","NDUFA4",0.0239213260086434,0.15401511929013,4.32436183490201,0.190442310908963,0.0530142063835454
"6536","NDUFA5",0.667933125450042,0.41534066235599,1.40384572415772,0.155718866865113,0.244752598436052
"6537","NDUFA6",0.0401107222490137,1.10634911061286,0.373791532506674,0.427767362424609,2.65526914834902
"6538","NDUFA7",0.216713367862645,0.160320518675323,0,0.0533979198429858,0.0837401377158951
"6539","NDUFA8",0.625632996387152,0.0565058241280863,0,4.22435850673084,0.464791606072894
"6540","NDUFA9",0.391892195519802,0.0367715901252924,0,0.230944082084151,0.00621561875156142
"6541","NDUFAB1",4.2038193132702,0.00960233398030659,0,1.11420675376326,3.25355540837007
"6542","NDUFAF1",0,0,0,0.581141407774151,0.149907599436765
"6543","NDUFAF2",0.0672939182603239,1.96467512485703,0,0.0988877708974067,1.99670258797337
"6544","NDUFAF3",1.24255612415654,1.25511724285472,2.34055037807416,0.568333849630144,2.08461231583773
"6545","NDUFAF4",0.0584474609211066,1.98762546071606,0,2.63818503244982,0.00474833624569279
"6546","NDUFAF5",0,2.18169652346077,0,1.04081635213613,2.82922085469199
"6547","NDUFAF6",0.507219480399562,2.80121414705351,0,0.965504449373237,1.10890668263125
"6548","NDUFAF7",0,0.482058330789423,0,0.224964466552648,2.11541564234726
"6549","NDUFB1",0.0085483458322106,0.0169581825335115,0.932119208537178,0.0965654048603824,1.1611778457518
"6550","NDUFB10",0.526957375886086,0.0205772714569488,0.606506276689786,1.30641942614729,0.595336795530753
"6551","NDUFB11",0.346561899356485,0.0266747715868057,0.485629525954331,0.285265695015474,0.23822406595437
"6552","NDUFB2",0.292738264249597,1.48758744236602,0,0.871051991974184,3.76865408086208
"6553","NDUFB2-AS1",0,0,0,0,0.134320409551597
"6554","NDUFB3",0.491935982850232,0.5350917129124,0.340748153403639,2.16678489000661,4.67468463405377
"6555","NDUFB4",0.00454414925063737,2.03998314140665,0.00454655019363508,0.839196654498738,0.354095285822976
"6556","NDUFB5",1.76483762751232,6.88453987085455,0.0274172148519426,0.0630982947602755,9.20094976133433
"6557","NDUFB6",2.22200549273306,0.256021366065195,1.03487726355329,0.227999859681472,2.12442412297156
"6558","NDUFB7",0.0740384013348713,0.0577383524307576,5.28496939266734,0.321389670838618,0.711929153878269
"6559","NDUFB8",0.021660384702922,0.00151846792588118,2.20664610228323,0.00341343132480724,0.000734927380105605
"6560","NDUFB9",0.418944819697257,0.332981375725672,2.9535392370204,0.335420636483401,1.51391122692066
"6561","NDUFC1",0.635720569122286,0.0337563194001765,1.12676047606705,0.278740289947898,0.387133213751942
"6562","NDUFC2",0.0170734063063778,0.0323627449269417,0.115046559545798,0.0872397170978259,0.051516150867419
"6563","NDUFS1",1.05495594064732,0.261772382906467,0,0.02248981533573,0.146161742442151
"6564","NDUFS2",2.93733490232279,0.251162363491497,0,0.890554878293843,0.0409417285043059
"6565","NDUFS3",2.27479014766149,0.0145430743344998,0,0.176792804373379,0.00238394847200947
"6566","NDUFS4",0.0138661724962698,0.909092456231002,10.8621302118327,0.0653891524331736,0.498300755158601
"6567","NDUFS5",2.1884959999016,2.89505237825378,4.59423742310921,0.0109901376494096,3.03901575616197
"6568","NDUFS6",8.45330584944892,0.045138077053148,0,0.49463477993451,1.29718919943258
"6569","NDUFS7",1.17486126858001,6.98022348131744,0.923767335886093,0.389022522284916,7.34674859953042
"6570","NDUFS8",0.0152043679746287,0.491244260984787,0.517607380461111,1.74331325417669,0.759964944191013
"6571","NDUFV1",0.983954100688012,1.12207517457047,0,0.738461087831693,0.0287162550269055
"6572","NDUFV2",0.670440545662031,2.99848292039152,0.379319929762439,1.5255801016534,2.30623729158103
"6573","NDUFV2-AS1",1.35944894010926,0.299348740638908,0,0.100298644483455,1.31139181965768
"6574","NDUFV3",0.106463215506327,2.90247340348777,0,0.0374750268533988,0.32038678564729
"6575","NEAT1",1.60115696236863,0.00927406300208779,0.84426346342635,0.437174898237197,0.861074377578279
"6576","NECAB3",0,0,0,7.94648219048791,0.943949908697892
"6577","NECAP1",0.0621394190608347,0.203989047157373,0,9.58195161357965e-05,2.97337536015818
"6578","NECAP2",0.904437576831007,1.3915394886184,0,0.59345000840284,0.726494109809579
"6579","NEDD1",0,0.770684967403776,0,0.407552378129299,1.80068075762688
"6580","NEDD4",0,0,0,0,1.29923034030695
"6581","NEDD4L",0,0,0,1.12293033811485,4.35036450934399
"6582","NEDD8",0.00512469563568255,0.45779877486486,0.547307130042571,0.132346269842008,0.459133349400378
"6583","NEDD9",0.466725270631859,0.00172614721916394,0,0.377804955478631,0.0011577980423769
"6584","NEFL",0,0,0,0,2.46319501720036
"6585","NEIL1",0.314920828405501,2.78644258596507,0,0,0.104474898647263
"6586","NEIL2",8.8190039034167,1.59333015285904,0,0,0.540598656216782
"6587","NEK1",1.2142957814368,1.50335488902279,0,3.58370181784974,0.286254741737008
"6588","NEK11",0,0,0,0,0.119685259590972
"6589","NEK3",0,0,0,0.0416274307241636,3.19131198067046
"6590","NEK4",0,0,0,2.62379111092146,2.61110668969926
"6591","NEK5",0,0,0,0,0.028777121335671
"6592","NEK6",0,0,0,0.211076104024275,0.343988615151303
"6593","NEK7",1.49850895835823,0.885059435574731,0,5.65316115874181,3.88043315924838
"6594","NEK8",3.62740484695871,0,0,0,0.48814903316902
"6595","NEK9",0,1.20880935032381,0,0.168526548821026,0.0513885082112585
"6596","NELFA",1.8433084998105,0.467362749112685,0,0.479462655393607,1.52210293086923
"6597","NELFB",0,0.0416404274139592,0,1.39236614414888,0.0016989967952158
"6598","NELFCD",0.378013521332131,1.5116302321949,0,0.0785164898418121,0.266534784462536
"6599","NELFE",0.313401330640874,0.410702230798496,0,2.13080276948856,2.90810551497331
"6600","NELL2",0,0,0,0,0.802624016748535
"6601","NEMF",0.0184091546788999,0.00200877155865427,0,0.0417256696186504,0.29825048581395
"6602","NEMP1",0,0,0,0,0.00605711041910981
"6603","NEMP2",0,0,0,0,0.148436459832063
"6604","NENF",1.12186535595426,0.348240101051998,0.551392756868288,1.0726139120209,0.316481514141147
"6605","NEO1",0,0,0,0,1.81310505159644
"6606","NET1",0,0,0,0.0474968750158175,0.0567706810980588
"6607","NETO2",0,0,0,3.33764540915959,1.14348657844526
"6608","NEU1",0,0.622099396835454,0,0.56213954835837,2.33512776375267
"6609","NEU3",0,0,0,3.56368218453305,0.165834731700839
"6610","NEURL1",0,0,0,5.4181481512728,2.3179213227392
"6611","NEURL2",0,0,0,0,0.456261380517817
"6612","NEURL4",0,0,0,0,0.0511964918712643
"6613","NEXN",0,0,0.0916052375585579,4.01383062838752,0.967703823995912
"6614","NF1",0,0.163539951858606,0,0.0692620495441545,0.517708452964769
"6615","NF2",2.43172134532257,3.06616889242693,0,0.826244479697202,0.0838456026540151
"6616","NFAM1",0,0,0,0.0545000043274498,0
"6617","NFAT5",1.19601479975931,0.12467900401986,0,0.203133246793749,0.00160497167355118
"6618","NFATC1",0.435583888255107,6.53078489231804,0,10.4849181694167,3.06524250431381
"6619","NFATC2",1.03985607744108,0.255181103847403,0,0,0.306020410162049
"6620","NFATC2IP",0.30023764524921,0.203210452467561,0,0.67240957018029,0.112741117939476
"6621","NFATC3",3.81652703980877,0.398437088776,0,2.17817085385161,0.0854815070752963
"6622","NFE2",0,0,3.03325400629026,14.2802131107895,0
"6623","NFE2L1",0,0.137287476750423,0,1.98446696290352e-05,0.00323716984842584
"6624","NFE2L2",1.40516234623842,3.40529670114352,0,4.97591472349864,2.18467854791256
"6625","NFE2L3",0,0,0,0.421691153038723,0.86563384977395
"6626","NFIA",0,0,0,0.154210494635131,0.835890242287047
"6627","NFIC",0,0.492476237195837,0,0.735210202423171,2.45577238704737
"6628","NFIL3",0,0.0405593943365476,0,3.54207394671195,0.427971004464497
"6629","NFIX",0,0,0,0.111975103307664,0
"6630","NFKB1",0.00267413792519088,0.115003657363958,0,0.919272044485221,0.0438660600576117
"6631","NFKB2",0.160609886794156,1.78991362589611,0,4.24377454971899,4.76394561023527
"6632","NFKBIA",9.80452359342365,1.59705813470046,0,10.5985112182036,0.0262438419304518
"6633","NFKBIB",0.24490598440761,0.141477251165883,0,2.95975004489315,0.472708552762241
"6634","NFKBID",0.00729575248114346,0.0223311261284417,0,3.69038298320971,0.0641244444096989
"6635","NFKBIE",0.769586202866858,0.0133650083936449,0,0.444492750091222,2.57635428513769
"6636","NFKBIL1",0,0.0809794093719727,0,1.50322826177354,1.36660503030675
"6637","NFKBIZ",6.43079854686809,0.342470230275563,0,1.1146691785419,1.50533407596819
"6638","NFRKB",0,0,0,2.79449445051121,1.94844649424569
"6639","NFS1",0,0,0,0.0498324392063707,0.461708368701349
"6640","NFU1",0.944372192141139,3.07189725182442,11.6314363899642,0.940646218071286,1.79694588137438
"6641","NFX1",0.146110509579442,0.0367212115877968,0,4.95032714805255,0.0145869004516407
"6642","NFXL1",0,0,0,3.47409968827963,2.17480514079265
"6643","NFYA",0,0,0,0.142865436326441,1.05707355772124
"6644","NFYB",0,0.320834460251478,0,4.13609611487436,0.391660968374746
"6645","NFYC",0.110235919557323,2.37246199278565,0,0.189535606551759,0.0129073019940124
"6646","NFYC-AS1",0,0,0,0,0.811947722169133
"6647","NGDN",0.191020226686163,0.803855439745371,0,0.401831861243011,6.79174296567744
"6648","NGFRAP1",0,0,0.0147507435132745,0.00217109723291384,0.383146557159936
"6649","NGLY1",0.328482389110511,0.25456108429989,0,2.15721555462022,1.04229487665083
"6650","NGRN",2.80207434213769e-05,0.00123898197898611,0,1.65951600916469,0.48540074444496
"6651","NHEJ1",0,0,0,0,1.29960945232654e-05
"6652","NHLRC2",0,0.191195224956079,0,0.414059682417869,0.116638826132436
"6653","NHLRC3",0.392796916520158,1.10877822016095,0,3.4025090311865,0.409489230326389
"6654","NHLRC4",0,0,0,0,1.8244137484396
"6655","NHP2",0.357017479804752,3.290192158434,0,0.00513852805410542,4.31638531708649
"6656","NHS",0,0,0,2.42619415095818,0
"6657","NHSL2",0.382396208167862,0,0,1.52516377873111,0.0723222924122584
"6658","NICN1",0,0,0,0,0.0899336042330813
"6659","NID1",0,0,0,8.23770135690136,0
"6660","NIF3L1",0,0,0,1.58234808664812,0.157523738654722
"6661","NIFK",1.2292612146413,0.000249410289724871,0,1.46062905138722,0.261374649005116
"6662","NIFK-AS1",0,0,0,0.625546216634274,0.0234120732365056
"6663","NIN",0.00126057514942755,2.85389421024249,0,0.803595531889388,1.64564248205517
"6664","NINJ1",1.81299416848019,0.474401410278684,1.72097838672557,0.846769317311263,5.6706614656354
"6665","NINJ2",0,4.03739908725378,0,0.262312025675679,0.773973650426876
"6666","NIP7",0.421147515339266,0.560791464986142,0,0.00281575335954125,0.0337543277633019
"6667","NIPA1",0,0,0,0,0.134092119792576
"6668","NIPA2",0.00469283625693118,0.0118270223020242,0,0.820100164814433,0.397062587442477
"6669","NIPAL2",0.275240911803726,0,0,1.55706356350535,2.29658109489875
"6670","NIPAL3",0,1.07884398803165,0,0.323811881332257,1.16279400901441
"6671","NIPBL",0.18836024921161,0.0633340315518964,0,0.0208768431419349,0.201874052480002
"6672","NIPSNAP1",0.218681127401647,2.50137500973153,0,0.094279846267765,0.423935390966667
"6673","NIPSNAP3A",1.62764427227082,0.269182656272417,3.49128881666129,0.000248832070351279,0.00902823117445584
"6674","NISCH",0.715435461066814,8.70040204960258,0,19.9452237930278,0.216511133651231
"6675","NIT1",0,1.95548214401157,0,3.06044554136018,0.0015432032361789
"6676","NIT2",11.4030681650072,0.0304912713793673,0,0.574089232488135,1.41692771686684
"6677","NKAP",1.16630068438121,0.736119635568046,0,0.0309578257332762,4.81343125940385
"6678","NKG7",0.067296581839506,0.0085758671688202,0,0.0678484837894821,0.000299487520655161
"6679","NKIRAS1",0,0,0,0,0.00134009133557211
"6680","NKIRAS2",0,2.03552962126803,0,1.23405904554322,2.02367773662808
"6681","NKRF",0,0,0,0.0650907229569669,0.0467682918841484
"6682","NKTR",0.804469428784803,1.12200629575383,0,2.78188530739978,2.63117025942644
"6683","NLE1",0,0,0,0,0.230043028551567
"6684","NLK",0,0,0,13.8272910811391,0.639267285153981
"6685","NLN",0,0,0,0.559203487217086,3.65550368949191
"6686","NLRC3",0,0.0150004244478703,0,0,0.016343810051231
"6687","NLRC4",0,0,0,2.18384975239376,0
"6688","NLRC5",6.5572846294924e-07,3.09893048328107,0,0.196064942842314,1.19680061922546
"6689","NLRP1",0.173898384908106,0.462700335561585,0,0.176953290011345,3.73556341970699
"6690","NLRP12",0,0,0,0.0818820733755421,0
"6691","NLRP2",0,0,0,0,0.000826450187954087
"6692","NLRP3",0,0,0,1.31441489564139,1.18796309729958
"6693","NLRP6",0,0,0,0,0.613757546574689
"6694","NLRX1",0,0,0,0.324487959403292,0.0240963333983733
"6695","NMB",0,0,0,0,3.71160247007144
"6696","NMD3",0.202001839800689,0.578385562183177,0,0.502830790794066,0.00451719814030387
"6697","NME1",0.199138378654267,0,0,0.225107614746892,0.0883783202070505
"6698","NME2",0.0024249685249267,0.168233640952508,0,0.260944605289683,0.148359536652431
"6699","NME3",0.00194984520769991,1.28481368234016,0,1.2702204231092,1.99542874855547
"6700","NME4",0.747559026103245,0.384286227573958,8.23835392887989,0.0747176673737383,0.167808064134968
"6701","NME6",0,0.138072216179177,0,0.936449847245497,2.3640053499212
"6702","NME7",0,0,0,0,0.842861794721423
"6703","NME8",0,0,0,6.06965494332302,0
"6704","NMI",1.59638504569078,1.98226301834749,0,3.21078653457671,2.21918794264333
"6705","NMNAT1",0,0,0,3.23973202666947,4.68894091311671
"6706","NMNAT3",0,0,0,0,0.00236518640434944
"6707","NMRAL1",0.069092337732928,0.934593575355307,0,3.06863594145105,1.87910325662674
"6708","NMRK1",0,0.136831041721195,0,1.28472404078275,0.0946644569383944
"6709","NMT1",1.89934305186466,0.115069467410328,0,1.67689301358995,0.000173889803234777
"6710","NMT2",0.944598252641032,3.91796117371599,0,0,0.996128267286103
"6711","NMUR1",0,0.134415375624093,0,0,0.317375322143986
"6712","NNT",0.0816811394818559,0.03876262558373,0,0.683719426423606,2.34290004794618
"6713","NNT-AS1",0,0,0,0,1.46800666260399
"6714","NOA1",0.0923511259248864,0.618329893068293,0,10.491105240283,0.474827317691141
"6715","NOB1",3.61487490393901,0.151986391185145,0,1.35642092247983,0.00716682288019381
"6716","NOC2L",0.374801170563748,0.126524328762214,0,1.59658266685624,0.0482331046455975
"6717","NOC3L",0.241107895871755,4.11639492471682,0,1.82026000679735,4.03398989182316
"6718","NOC4L",0,0.0371282324354499,0,0.0540680699270362,1.4943924085209
"6719","NOCT",0,0,0,0.136628293476836,1.50669193733164
"6720","NOD1",0,0,0,0.935051436955458,0.0427674490415941
"6721","NOD2",0,0,0,0.467806833924787,6.37234690760739
"6722","NOG",0,0,0,0,0.270713367355503
"6723","NOL10",0.0306001254645376,0.000240220738630865,0,3.15541309327319,0.319612966023459
"6724","NOL11",1.53438802930976,2.87992497623677,0,0.00349732657554221,0.92639438925574
"6725","NOL12",0.272968493808231,0,0,0.0732024337997578,0.0508185059909422
"6726","NOL4L",0,0.935634181909855,0,3.21584531078938,0.494117795685336
"6727","NOL6",0,0,0,0.0221756749989331,0.916711784489465
"6728","NOL7",1.26636844253561,0.0531337522770748,0,0.00437692221444907,2.77584518852112
"6729","NOL8",0.86287059332994,1.38214745320886,0,0.91022531995596,1.09731845924731
"6730","NOL9",0.0770579727012275,0.831466971946246,0,0.883157982207341,0.0217846288653431
"6731","NOLC1",0.00246005055259015,1.72356620255836,0,0.292430433357556,0.326114352078429
"6732","NOM1",0,0.0026257515330026,0,2.59641061240074,0.0570070302555907
"6733","NOMO1",0,0,0,0.0280169605958035,0.0674132559816155
"6734","NOMO2",0,0,0,0,0.253750858587602
"6735","NOMO3",0,0,0,0,0.114164046834455
"6736","NONO",0.0891616095891057,0.355788768416778,0,6.56064151286667,1.87369272582301
"6737","NOP10",0.256600099777202,0.265903970551461,0.00563496325587068,0.255729849609511,12.4556735768947
"6738","NOP14",2.04973429813572,0.0337972419700141,0,0.00187442188449847,0.00473237435472327
"6739","NOP14-AS1",0,0.0399660014382843,0,0.00416140808574657,6.96483984595488
"6740","NOP16",0.0261220279258681,0.121746956989354,0,2.3748163865422,3.69068239054576
"6741","NOP2",2.30744953400663,4.65232609620864,0,0.0997316051521711,5.71383596548316
"6742","NOP56",0.115411688621316,0.679494985284391,0,3.8393755959301,0.348106628143861
"6743","NOP58",5.15705929411319,1.77466526473928,0,2.70769416272505,0.544299416163081
"6744","NOP9",0,0,0,0.87708636456599,0.109779558141894
"6745","NOS3",0,0,0,0,2.89114186665152
"6746","NOSIP",0.164777314633995,6.50575930164487,0,3.35845160987241,4.53257413172684
"6747","NOTCH1",0,0.955476408645931,0,1.61301473080791,2.529081161495
"6748","NOTCH2",2.71259759413911,0.0468970370741749,0,0.17875535840078,0.00642865749109739
"6749","NOTCH2NL",0,0,0,1.21927885897438,0.0262019549432449
"6750","NOTCH4",0,0,0,0.0603070808351772,0
"6751","NOXA1",0,0,0,8.30901456685122,0.301741499055772
"6752","NPAT",3.29327320791027,0.0034931769865424,0,0.227686698464592,0.05010322080961
"6753","NPC1",0,0.177960191341113,0,0.0855634622762329,0.00443824638847445
"6754","NPC2",0.00897805440403954,0.00229808303483341,0.0158341838752022,0.851359595576096,2.39616490781487
"6755","NPDC1",0,0,0,0,9.036606208317
"6756","NPEPL1",0,1.94588899303626,0,0.243055208599344,0.498668952102332
"6757","NPEPPS",0.0590016087077647,0.0940698864526407,2.4141622010355,0.00337353927269361,3.87182197826095
"6758","NPHP3",0,0,0,0.654886450304588,0.406968541359568
"6759","NPHP4",0,0,0,0,0.0277154584112143
"6760","NPIPA1",0,0,0,0.0284982190346163,0.0924258649709984
"6761","NPIPB11",0,0,0,0,1.09855057396154
"6762","NPIPB15",0,0,0,0,0.245422004609923
"6763","NPIPB4",0,0,0,0.403460365666388,4.46127670013441
"6764","NPIPB5",0.0377987030054764,0.491915020384353,0,0.742231907838986,1.03730319131906
"6765","NPL",0,0,0,2.70815886690883,2.04604052016912
"6766","NPLOC4",0,6.69540173411676,0,0.332390460691549,0.0504114376131524
"6767","NPM1",0.0762955468724838,7.92586819830362e-08,0.00579283327783762,3.04816666628609,1.09862270608909
"6768","NPM3",0.275307181597593,1.55210963324027,0,0.18728076531301,0.311573533424969
"6769","NPRL2",1.09262071522413,0.0673066686424867,0,0.234289429111916,0.393112582690584
"6770","NPRL3",0.238950698079789,0.263326565453339,0,0.121023113007863,0.713253787884509
"6771","NPTN",0,0.798185463364453,0,1.91232721562458,0.886540376618057
"6772","NPTXR",0,0,0,0,0.0298950358967031
"6773","NQO1",0,0,0,0,0.0509680287753674
"6774","NQO2",0,0.822847222050504,0,0.0947089986809708,0.278970227515472
"6775","NR1D1",0,0,0,10.118440401221,16.0109385765575
"6776","NR1D2",0.00890867531985503,8.2278290882749e-05,0,3.88310144542901,5.36548059255288
"6777","NR1H2",1.37417516408157,1.10490994143861,0.360636270717315,1.34475591479688,0.829088465623053
"6778","NR1H3",0,0,0,9.91122154109487,3.56507812973542
"6779","NR2C1",0.052287467901682,4.51400256429897,0,5.11865519179604,3.25838874810129
"6780","NR2C2",1.38260051255564,5.10337246222964,0,5.58167262402748,1.41510339785655
"6781","NR2C2AP",1.43753848564493,3.19257765350097,0,3.22624650445141,1.78671101246975
"6782","NR2F6",0,0,0,0,1.51089908087353
"6783","NR3C1",1.31086439602212,0.554965819739395,0,0.166323270871056,5.63521281928604
"6784","NR3C2",0,0,0,0,0.308039733355362
"6785","NR4A1",0.570424613128619,0.445840661600001,0,0.396487346889872,3.70984415485908
"6786","NR4A2",0.766946095427992,4.09475646828178,0,9.15370462756074,11.9166028809912
"6787","NR4A3",1.4213887584103,0,0,0.936366611031042,0.861294353041046
"6788","NR6A1",0,0,0,2.98089431896159,0
"6789","NRAS",0.0216814548257935,0.598704288177721,0,0.100780131414913,0.0234837214130576
"6790","NRBF2",2.08557635011235,3.97567971633795,0,2.43032930760893,5.29379035047296
"6791","NRBP1",0.0664825559652055,2.27681066771411,0.299753907671697,0.0749396567282369,3.57130207042843
"6792","NRBP2",0,0,0,0,0.157688649596931
"6793","NRDC",0.000448815182354682,10.8997026295315,1.29752313383276,11.4624812201027,5.9687548034571
"6794","NRDE2",3.69478496322052,0.087490967033395,0,0.595387033679837,0.00892740943357737
"6795","NREP",0,0,0,0.79622097804966,0
"6796","NRF1",0,0.986610050437249,0,3.72344649876749,2.94380945379964
"6797","NRG1",0,0,0,0.0580309841128512,0
"6798","NRG2",0,0,0,0,0.113002497960752
"6799","NRGN",0.352902719428259,0.758078025415928,11.723597443637,0.0776939616357754,0.0200511513289269
"6800","NRIP1",2.15297350382437,1.03670872492571,0,1.71318889804178,0.0668920923145108
"6801","NRIP2",0,0,0,0,0.0603849252467075
"6802","NRIP3",0,0,0,0.947495772785728,0
"6803","NRL",0,0,0,0,0.72443176276733
"6804","NRM",0.235386932040399,0,0,0.0983359742007111,1.90279860184086
"6805","NRN1",0,0,0,0,0.0390671958063648
"6806","NRROS",0.037053072738661,0.0563038168216996,0,0.281459281946369,0.0198170332962423
"6807","NRTN",0,0,0,0,0.00718516191032695
"6808","NSA2",0.00661899358402699,0.600560275718057,0,1.65180661081001,0.963047960584497
"6809","NSD1",1.69526578329408,0.0238239908031954,0,0.0554189371357421,0.221029441074743
"6810","NSDHL",0,0,0,0.653276905521604,4.67272605086223
"6811","NSF",0,0.0138678003599034,0,1.78689276288522,0.00948208602788232
"6812","NSFL1C",0.0014876497885085,0.592149919637903,0,0.77442040022819,2.30084184707757
"6813","NSG1",0,0,0,0,1.74465249034234
"6814","NSL1",1.84525152118936,0.06277703590391,0,0.731478566448116,0.0461386221052959
"6815","NSMAF",0.0779700422969704,2.43762993670438,0,0.0939131501434495,0.0591796277459895
"6816","NSMCE1",0.00460925394800183,10.2136723125565,0,1.26223011067347,5.70523802207339
"6817","NSMCE2",0.160625122383694,0.00473110781105547,0,0.387496112673811,0.0498267782741574
"6818","NSMCE3",3.66767200118062,0.32119901231343,0,1.75278976285837,1.13083724826012
"6819","NSMCE4A",0.429798130469168,2.64175469105534,0,0.00010813814284892,0.0222241098953357
"6820","NSMF",0,4.33519002397338,0,3.60230407002601,3.64188328235674
"6821","NSRP1",1.3950773238374,0.266339879579357,0,0.00598705851008302,0.290886389487387
"6822","NSUN2",0.0733908190429808,0.307942954212909,0,4.28341100782467,1.32039219896277
"6823","NSUN3",0.821212866836902,0.30020590046305,0,1.03846526801864,1.02913744698262
"6824","NSUN4",1.38211861847921,0,0,0.0053402175325891,0.202618903113006
"6825","NSUN5",0.149297323246424,0.530580321684155,0,0.503612563103255,1.33774842381527
"6826","NSUN6",0.00191656604766921,2.17197958074815,0,2.68097461376663,3.36077754647411
"6827","NT5C",2.24198042331485,0.0123021553419285,0,8.53501801263686,4.36553733787697
"6828","NT5C2",1.05519559737388,0.0968405182921677,0,0.306915163172536,0.118011788239429
"6829","NT5C3A",0.0317343671376809,0.365864505784392,14.5065071111835,0.00423971287211021,0.983369126476018
"6830","NT5C3B",0,0,0,0.780300996307321,3.47486765688967
"6831","NT5DC1",0.0106309909980112,0.0678771186947825,0,1.3110048743405,0.373428494619274
"6832","NT5DC3",0,0,0,0,0.187220202628223
"6833","NT5E",3.81737038322782,0,0,0,2.3952930441186
"6834","NTAN1",0.367290806748911,0.41678215915096,0,13.6645767601372,0.129589923303762
"6835","NTHL1",0,1.54796231283856,0,0.15971951796113,2.50192871992088
"6836","NTMT1",3.43446647613864,0.8678694324484,0,2.1712289100323,3.28691043590301
"6837","NTN4",0,0,0,0,4.6626356966512
"6838","NTPCR",0.0750014538872218,0.467550907018203,0,0.0320266475818624,4.00083921327837
"6839","NUAK1",0,0,0,0,3.15730083753555
"6840","NUAK2",6.32541096194015,0.0986665288980355,0,0.510899751810258,9.97654397381283
"6841","NUB1",0.00614977986471984,0.0313300013576382,0,1.37947145150213,2.21271428350761
"6842","NUBP1",0.242261581218746,0.00273043190852443,0,0.701082967055502,1.11483951295149
"6843","NUBP2",0.0214826272267182,0.333101930739818,0,0.781181886038397,0.112154774649581
"6844","NUBPL",0,0,0,0,1.08953375017108
"6845","NUCB1",0.0934105500099893,0.921782993797955,2.18412758959158,1.39577112056499,0.0146449698764288
"6846","NUCB2",0,1.25039631062032,1.4599317916226,2.718783113408,11.9253504211124
"6847","NUCKS1",0.024731555488031,0.00666459041241362,0,5.96333939570977,1.13911061654555
"6848","NUDC",0.131275235871469,0.680399246850614,0,0.571332363511226,0.528331759851416
"6849","NUDCD1",0,0,0,0.0303709830237761,2.00646510358634
"6850","NUDCD2",0.196609818902066,1.05232262602709,0,0.233372747846624,0.141253589468486
"6851","NUDCD3",0.000623813870965961,0.452062939644415,0,0.670950751468166,0.0671963980597299
"6852","NUDT1",5.67993431693205,0.0166792477903627,0,0.518305530611133,0.628127002675974
